transaction_id,customer_id,merchant_id,device_id,ip_id,payment_instrument_id,amount,timestamp,location,payment_method,account_age_days,customer_avg_amount,fraud_label,fraud_pattern,merchant_category
txn_7425608eeb,cust_2e4de7fab6,merch_b643779044,dev_4e09f0dbe1,ip_8507b48a10,pmt_874c86e491,700.58,2026-01-03T06:16:43+00:00,Kolkata,wallet,275,877.57,0,,grocery
txn_79126dc53e,cust_f757614061,merch_cf45f9a363,dev_08958b082d,ip_d3ea3d0a22,pmt_79a57aed52,761.13,2026-01-03T06:17:58+00:00,Kolkata,netbanking,368,596.16,0,,travel
txn_80714e790b,cust_acda4b88c4,merch_53c044e34e,dev_84ca7581ce,ip_0f56ee1c18,pmt_4061157cb9,708.93,2026-01-03T06:29:43+00:00,Mumbai,card,38,986.65,0,,entertainment
txn_29999e56fb,cust_e7e34fd289,merch_3b8ab97346,dev_60d5a3b71c,ip_d38819d110,pmt_6e6a4cba1f,573.03,2026-01-03T06:31:25+00:00,Chennai,netbanking,40,654.32,0,,entertainment
txn_7ba985f209,cust_e1aa682480,merch_6f6cfb25aa,dev_2baf1ece06,ip_0847485370,pmt_f677fd122e,452.43,2026-01-03T07:00:45+00:00,Kolkata,wallet,136,317.53,0,,entertainment
txn_62492e1ab7,cust_0a2d82b2f7,merch_72bd418f58,dev_554b5f0e0c,ip_4a38d149d2,pmt_b9224b19de,943.27,2026-01-03T07:27:07+00:00,Kochi,netbanking,59,878.24,0,,electronics
txn_9253be034a,cust_f9e526c953,merch_3423259716,dev_b353444087,ip_2a789420c9,pmt_4abc8abc38,777.24,2026-01-03T07:33:52+00:00,Kolkata,upi,129,565.39,0,,fashion
txn_402ae24bb5,cust_785578cc10,merch_816e30245a,dev_09d5db7b11,ip_95c5a8c43b,pmt_a24c41691c,8000.00,2026-01-03T07:38:19+00:00,Bengaluru,card,2,143.95,1,,utilities
txn_ff7f726707,cust_1bad6242b1,merch_0018ded378,dev_2c9da9fbc3,ip_855b534be5,pmt_39bfa81e29,804.45,2026-01-03T07:42:38+00:00,Chennai,wallet,69,977.80,0,,pharmacy
txn_7706f2a94e,cust_dc2fc80c0d,merch_55130e6276,dev_8a6684ec50,ip_73043ab533,pmt_a9268ec69d,813.24,2026-01-03T07:43:53+00:00,Ahmedabad,card,349,677.34,0,,entertainment
txn_3032c054c7,cust_ca81ce34ee,merch_2a53c49e2e,dev_c4cfe0a998,ip_c19f2a804b,pmt_5c267ea8a1,1427.87,2026-01-03T07:53:58+00:00,Chennai,upi,2496,972.63,0,,entertainment
txn_fd82949f25,cust_f780e57f44,merch_7a02f17649,dev_bd7b9a1c2c,ip_475ff88f56,pmt_89ae948812,574.94,2026-01-03T07:57:27+00:00,Chandigarh,wallet,1100,1134.61,0,,fashion
txn_d98a1ad369,cust_9ba92cb850,merch_74918e5372,dev_5f00963202,ip_e026487e13,pmt_821d942969,143.17,2026-01-03T08:05:13+00:00,Kolkata,wallet,71,250.17,0,,fashion
txn_ae8f9edfcf,cust_3a1c0b8041,merch_eb9d5ebaf4,dev_3d5cc314de,ip_a557ebf64a,pmt_f0f6ca058d,7632.73,2026-01-03T08:07:25+00:00,Pune,card,429,4753.79,0,,electronics
txn_021683933c,cust_20d0f00bd1,merch_affbcbf6fb,dev_0403e663a7,ip_af10308804,pmt_0fc57b716d,1231.56,2026-01-03T08:21:04+00:00,Ahmedabad,wallet,641,1719.41,0,,travel
txn_8d03541ae3,cust_09144705fc,merch_dc3f7ac002,dev_338882760d,ip_2289536cd2,pmt_192dbc8846,353.93,2026-01-03T08:33:50+00:00,Bengaluru,card,429,275.84,0,,entertainment
txn_57ecc99170,cust_cb229eb475,merch_50552bde41,dev_9f0e861818,ip_9d9c3041d0,pmt_f3e0ee594a,347.19,2026-01-03T08:43:30+00:00,Delhi,upi,253,233.31,0,,food_delivery
txn_1f0ebc7198,cust_9440dc6b54,merch_dc3f7ac002,dev_90d097ff7e,ip_ced31555d9,pmt_cc23722b05,723.15,2026-01-03T08:45:53+00:00,Hyderabad,netbanking,58,727.17,0,,entertainment
txn_d6f17e1f9a,cust_d96badb87b,merch_dc3f7ac002,dev_1486c38e6b,ip_4c190abe6c,pmt_813438f942,189.88,2026-01-03T08:48:13+00:00,Bengaluru,wallet,827,272.08,0,,entertainment
txn_9acc8630e1,cust_4afb8447d7,merch_b548ea499c,dev_7177fedac1,ip_b217b58f53,pmt_b26ec1f1b2,352.02,2026-01-03T09:27:42+00:00,Mumbai,card,428,403.78,0,,jewelry
txn_69e32d4019,cust_b16522fb9a,merch_7019fa8b8c,dev_0dc6c6ac74,ip_b6672a7566,pmt_cf7fd356eb,578.99,2026-01-03T10:02:39+00:00,Ahmedabad,upi,414,821.70,0,,pharmacy
txn_6c3f0c5909,cust_ca01dad482,merch_0d677f499e,dev_94e8ae5c77,ip_3ea5f59fee,pmt_b32217e1f2,1172.15,2026-01-03T10:03:40+00:00,Chandigarh,wallet,198,1171.43,0,,fashion
txn_3ff6f22b1d,cust_033f7c60a3,merch_cd686e79ec,dev_74c1aa2c2d,ip_170be2191f,pmt_6fbff2b43b,2118.80,2026-01-03T10:16:17+00:00,Pune,upi,363,1049.66,0,,entertainment
txn_85269f5036,cust_a1a8ebc377,merch_153644e3cb,dev_d387872ded,ip_3b99062eb1,pmt_953f25a240,808.90,2026-01-03T10:30:02+00:00,Lucknow,card,791,514.91,0,,travel
txn_0b764aa674,cust_cae61e19f8,merch_0d677f499e,dev_51710af428,ip_0c8c42c964,pmt_05547f27be,894.06,2026-01-03T10:37:57+00:00,Bengaluru,netbanking,1180,541.29,0,,fashion
txn_cda87d946c,cust_92bcbc37c2,merch_74918e5372,dev_51761af18a,ip_6298c851bf,pmt_23bbcf3d00,681.11,2026-01-03T10:49:28+00:00,Kochi,wallet,474,583.63,0,,fashion
txn_18c9bdebfb,cust_47c21c593a,merch_630f80b667,dev_629fec9d46,ip_bee6bc33e4,pmt_66b5d2590a,2491.47,2026-01-03T10:49:31+00:00,Ahmedabad,wallet,756,1090.70,0,,electronics
txn_21e4b66e49,cust_a0f68f1f2a,merch_cf45f9a363,dev_7fd869735a,ip_263d35d474,pmt_ec04f8abf8,782.08,2026-01-03T10:50:34+00:00,Mumbai,netbanking,438,870.94,0,,travel
txn_d420d8670f,cust_f7bd21ae1f,merch_cf45f9a363,dev_61ad76b9fe,ip_7eae603f9b,pmt_50fe63f760,498.97,2026-01-03T11:00:38+00:00,Hyderabad,wallet,762,418.97,0,,travel
txn_76d20133bb,cust_d2c9f53c32,merch_6b13b81417,dev_de119e3677,ip_0daee3fe57,pmt_56b19a7300,1091.31,2026-01-03T11:11:58+00:00,Chennai,upi,562,1644.94,0,,jewelry
txn_31fba15c0e,cust_0d3f71db26,merch_29816d48b6,dev_143be4fa26,ip_893c136421,pmt_ba0b35a44a,1335.83,2026-01-03T11:30:33+00:00,Chandigarh,netbanking,10,711.10,0,,utilities
txn_8d4331a847,cust_b41869a93c,merch_3195323114,dev_115c7d1779,ip_c3a5e292b8,pmt_7922ad9544,519.95,2026-01-03T11:42:40+00:00,Chennai,netbanking,27,714.33,0,,grocery
txn_e2fd69ca02,cust_76b1c9ad5e,merch_816e30245a,dev_45adfcec2a,ip_d8dfe85ee8,pmt_faceb9f3e6,368.50,2026-01-03T11:59:33+00:00,Hyderabad,wallet,1357,275.57,0,,utilities
txn_b8ea3e5ac6,cust_501061a06b,merch_816e30245a,dev_00840aedbe,ip_04fcc66c1c,pmt_1231543ee5,1355.78,2026-01-03T12:08:41+00:00,Chandigarh,wallet,7,1110.17,0,,utilities
txn_d1a3b7a290,cust_bd69ecf36a,merch_c22268fdce,dev_ca56c611e6,ip_384d0ebe7b,pmt_a9318351ae,668.49,2026-01-03T12:09:12+00:00,Kochi,wallet,243,1130.53,0,,utilities
txn_095af8ec28,cust_8074a99712,merch_53c044e34e,dev_790aa01c79,ip_eece10fb6f,pmt_f1f3614fd7,199.14,2026-01-03T12:18:09+00:00,Pune,upi,629,271.76,0,,entertainment
txn_8c5817dba8,cust_84967b4ebe,merch_c22268fdce,dev_d117692c8e,ip_249f0ce828,pmt_e6279f0841,1122.49,2026-01-03T12:18:35+00:00,Mumbai,netbanking,24,570.23,0,,utilities
txn_8d87e2f8d4,cust_97562a3f68,merch_3c23fe8cfe,dev_b22ff5aa77,ip_7a1621b128,pmt_16bd154594,507.60,2026-01-03T12:23:28+00:00,Pune,wallet,658,1263.22,0,,fashion
txn_2428b6f0ab,cust_541180d195,merch_73b110adea,dev_720f8e4345,ip_1a9cc55c2d,pmt_c13a250009,702.95,2026-01-03T12:31:30+00:00,Lucknow,upi,275,650.94,0,,grocery
txn_b4851815a9,cust_e0109d60b8,merch_0d677f499e,dev_132c3ff373,ip_073bba2f8d,pmt_b9c5e635b5,127.17,2026-01-03T12:34:28+00:00,Bengaluru,card,292,120.61,0,,fashion
txn_3f3dff6b9d,cust_ee7aaa7026,merch_dc3f7ac002,dev_7ae9a90e6b,ip_cb1439e181,pmt_a98d81b80d,1157.26,2026-01-03T12:39:20+00:00,Ahmedabad,netbanking,525,428.14,0,,entertainment
txn_920f6211ce,cust_f362a973a7,merch_bcf79cde19,dev_76ce9e5f12,ip_e64c66bb35,pmt_c3cc0f0ee9,1417.17,2026-01-03T13:08:05+00:00,Kolkata,upi,1040,692.42,0,,utilities
txn_a6ad694b6c,cust_3746b8c637,merch_993b9e2f43,dev_7d84a058f5,ip_70be0ee6bc,pmt_e6c2aad4da,379.75,2026-01-03T13:08:27+00:00,Jaipur,upi,327,542.99,0,,utilities
txn_750c56ef84,cust_8a1f264125,merch_68ce248b11,dev_dc75d7916b,ip_39493608e9,pmt_afd95617cd,622.56,2026-01-03T13:12:19+00:00,Bengaluru,upi,29,960.00,0,,grocery
txn_78a14098af,cust_102b41c285,merch_bf368185fd,dev_22647ec7c2,ip_3f3f12f166,pmt_ef658e3818,2237.97,2026-01-03T13:18:55+00:00,Hyderabad,card,262,2381.39,0,,electronics
txn_c67fe46bf4,cust_be2565110d,merch_9bfdc3e901,dev_220313a74f,ip_13ef318b61,pmt_94f117904c,250.37,2026-01-03T13:25:29+00:00,Delhi,wallet,1315,214.75,0,,grocery
txn_7b8c5dc1fb,cust_d989dbce2b,merch_d651e12a02,dev_50222dc3c6,ip_f690403cca,pmt_9bdbc7ca6e,489.16,2026-01-03T13:32:51+00:00,Kolkata,upi,196,1389.16,0,,fashion
txn_1ec9f8ed64,cust_2ff87e48e2,merch_53c044e34e,dev_88e9dcde51,ip_5a13823349,pmt_cdccb586f8,538.86,2026-01-03T13:34:57+00:00,Ahmedabad,upi,322,661.84,0,,entertainment
txn_c5f9e116f4,cust_81b648738b,merch_7b950a0080,dev_166a5e13de,ip_3d5aebb200,pmt_872a2c0bf3,775.64,2026-01-03T13:36:08+00:00,Hyderabad,upi,730,642.31,0,,food_delivery
txn_6c53db7727,cust_340801ec7c,merch_86cc286a56,dev_b142f6c955,ip_0f223fe539,pmt_2fde3efad7,545.35,2026-01-03T13:47:36+00:00,Mumbai,netbanking,23,485.79,0,,fashion
txn_9eaf96c19d,cust_7bb59eaa47,merch_20e44d8ca7,dev_63c5616e33,ip_e85aa681cc,pmt_48e5e81a88,2481.47,2026-01-03T13:52:55+00:00,Chennai,netbanking,225,3188.11,0,,utilities
txn_cf86a94e99,cust_5ab7b9e9e3,merch_76949dba68,dev_eb782b6da1,ip_6e16137b93,pmt_2b3747687f,2702.67,2026-01-03T14:27:38+00:00,Bengaluru,wallet,169,1246.97,0,,entertainment
txn_208cfef08e,cust_56045381a6,merch_4cfa6dbbd7,dev_37b836b81b,ip_8b2bc9fde0,pmt_c7b9e044bb,469.32,2026-01-03T14:29:47+00:00,Hyderabad,netbanking,129,371.19,0,,travel
txn_a1bccf2afb,cust_e32c8b0fae,merch_3423259716,dev_a0467f6963,ip_35d1c1b40c,pmt_95a49a18ca,470.97,2026-01-03T14:30:06+00:00,Hyderabad,wallet,43,864.84,0,,fashion
txn_30a5dc3282,cust_e567a4ae17,merch_f944312123,dev_6d4110298a,ip_2ee5908ee8,pmt_f757d189e2,1635.95,2026-01-03T14:30:24+00:00,Lucknow,netbanking,67,1863.19,0,,fuel
txn_bce9ae0092,cust_e2ba4530be,merch_993b9e2f43,dev_559429471b,ip_22d791b280,pmt_88479d2998,506.06,2026-01-03T14:34:10+00:00,Kolkata,card,1817,462.76,0,,utilities
txn_fb0e7b0247,cust_8c3105184a,merch_fb029a39e7,dev_544f11eed2,ip_9434c129ec,pmt_cbd3684a1f,2332.87,2026-01-03T14:44:13+00:00,Chandigarh,upi,1031,3752.83,0,,entertainment
txn_7ed28729dc,cust_15db1f86b0,merch_5fef0ffeb1,dev_3c1f4f5481,ip_f1271197cc,pmt_b16c3d3766,2466.31,2026-01-03T14:45:05+00:00,Ahmedabad,card,354,731.88,0,,utilities
txn_f90051e56b,cust_d8932b2040,merch_4cfa6dbbd7,dev_6266b6d438,ip_f6218bc341,pmt_87b02033e2,576.52,2026-01-03T15:08:47+00:00,Chennai,upi,711,763.79,0,,travel
txn_65eefefbeb,cust_b56f64dece,merch_dd847da09d,dev_230602d79c,ip_5256725fc4,pmt_9d06bdbfad,1386.36,2026-01-03T15:10:30+00:00,Kolkata,upi,1360,1403.97,0,,food_delivery
txn_d2392b8de4,cust_23ed98f73e,merch_3b8ab97346,dev_ae52d21d27,ip_2d11a3cd74,pmt_67bed160f4,122.04,2026-01-03T15:14:50+00:00,Jaipur,netbanking,877,230.22,0,,entertainment
txn_0ac90f1c74,cust_72e04c9158,merch_cd686e79ec,dev_fb0f330020,ip_73af317a6f,pmt_c7a4ce2b78,365.33,2026-01-03T15:18:10+00:00,Kolkata,netbanking,525,712.08,0,,entertainment
txn_c7e5f9b110,cust_ef2d93aa41,merch_74fde6fdcd,dev_01d08e754f,ip_759bd913a6,pmt_f60af79cc8,2626.97,2026-01-03T15:19:52+00:00,Delhi,card,137,1971.04,0,,pharmacy
txn_03e0e7fdfb,cust_06417822ea,merch_8d74118aac,dev_f529f86979,ip_0c0067412c,pmt_03fa997f72,2585.25,2026-01-03T15:21:18+00:00,Mumbai,wallet,918,1035.24,0,,travel
txn_bb89f73264,cust_c720328b77,merch_d5b415c871,dev_5cf7253979,ip_e5dd3412dd,pmt_ac3eb4fd27,759.92,2026-01-03T15:30:48+00:00,Ahmedabad,netbanking,714,554.14,0,,pharmacy
txn_aacaf732f0,cust_8be8bb7b71,merch_08cb85e737,dev_1f8a83cff8,ip_a136998c42,pmt_b9dae823c3,640.82,2026-01-03T15:34:59+00:00,Lucknow,wallet,1019,614.16,0,,electronics
txn_e986c6b968,cust_c9ad6ed4a1,merch_3c23fe8cfe,dev_ef4d71674d,ip_e479a9f99a,pmt_9d16d26f14,405.72,2026-01-03T15:36:05+00:00,Mumbai,wallet,122,528.64,0,,fashion
txn_cb784ddc82,cust_a3898173cd,merch_98e81e8358,dev_bd473deb12,ip_cb82d68cc0,pmt_5dd2f414a6,1154.54,2026-01-03T15:37:20+00:00,Pune,card,110,784.14,0,,jewelry
txn_984616f2c1,cust_69bb00477d,merch_72bd418f58,dev_ccf324f702,ip_c09cab2b67,pmt_f516b9b2c0,494.63,2026-01-03T15:42:06+00:00,Kolkata,wallet,70,649.28,0,,electronics
txn_a774482104,cust_21e373980f,merch_b588adf2cf,dev_12ebcb71fd,ip_e958a70113,pmt_b52df409a4,325.85,2026-01-03T16:18:51+00:00,Kochi,netbanking,88,524.62,0,,fashion
txn_a2ff1a586b,cust_bdb73ca50d,merch_74fde6fdcd,dev_e63f76a153,ip_905d55ca2d,pmt_c3cda64d10,1710.64,2026-01-03T16:22:41+00:00,Bengaluru,upi,259,1727.45,0,,pharmacy
txn_b3f90447ac,cust_7b33071986,merch_93c07c678c,dev_f1c5764959,ip_9e8d6809db,pmt_9736890a13,1543.13,2026-01-03T16:56:05+00:00,Chennai,card,11,1960.81,0,,grocery
txn_97ffe525c5,cust_565ecb5491,merch_816e30245a,dev_6604044e7d,ip_ec75a86a4b,pmt_977a7d2f2f,248.83,2026-01-03T16:58:01+00:00,Delhi,card,2,253.80,0,,utilities
txn_b550a04c4a,cust_7664383819,merch_b3cd51543f,dev_cd89f11583,ip_64c441f944,pmt_31b48c9a89,435.86,2026-01-03T16:59:15+00:00,Bengaluru,wallet,162,320.00,0,,fuel
txn_8b37d41cf6,cust_7a9c4411d6,merch_15dde57415,dev_a6a21be5df,ip_cc17790483,pmt_637915dedc,202.06,2026-01-03T17:04:46+00:00,Hyderabad,wallet,298,221.46,0,,electronics
txn_caabf0cc5d,cust_c9ce0430db,merch_023d4ac6fc,dev_50fe06d6ef,ip_871bd3aacc,pmt_ee06401b4d,272.23,2026-01-03T17:12:51+00:00,Hyderabad,wallet,417,233.30,0,,pharmacy
txn_dae4acc667,cust_4a4a6af978,merch_966aed08f2,dev_514afe9648,ip_83489f3891,pmt_123942a14b,535.92,2026-01-03T17:27:07+00:00,Mumbai,wallet,60,379.50,0,,grocery
txn_741300d386,cust_da3de74b90,merch_b3cd51543f,dev_8a9a3fe0d4,ip_04b7834428,pmt_f3086a2400,624.83,2026-01-03T17:29:04+00:00,Kolkata,upi,1368,1035.87,0,,fuel
txn_aa4713ab63,cust_aac5223800,merch_7a02f17649,dev_63c9b1a52d,ip_9e4688d8c2,pmt_e1834d5e88,1317.01,2026-01-03T17:39:26+00:00,Mumbai,wallet,30,1170.17,0,,fashion
txn_caa0771b76,cust_242c9c7d7f,merch_b643779044,dev_a23d646479,ip_69c47959ae,pmt_92f7b306ab,1010.88,2026-01-03T17:39:46+00:00,Ahmedabad,wallet,346,784.32,0,,grocery
txn_532c534241,cust_21e373980f,merch_74918e5372,dev_12ebcb71fd,ip_4b407e559d,pmt_293235c731,812.48,2026-01-03T17:48:33+00:00,Kochi,card,88,524.62,0,,fashion
txn_8013c52697,cust_0819acf7a4,merch_2e589c17ff,dev_9a8fff8f0f,ip_fd673b8811,pmt_d3a5248876,1771.87,2026-01-03T17:52:17+00:00,Delhi,upi,734,673.26,0,,entertainment
txn_9ac5df1255,cust_b60b11179a,merch_b074f09044,dev_fbcdf56656,ip_50baf4259b,pmt_b0a8cd06be,648.93,2026-01-03T17:53:24+00:00,Ahmedabad,upi,12,1381.08,0,,fashion
txn_5095d4e65e,cust_2ec77ba207,merch_b643779044,dev_20f3d9fc3f,ip_890f6ad887,pmt_b393c988f6,367.27,2026-01-03T18:00:31+00:00,Hyderabad,card,1068,449.57,0,,grocery
txn_ac0fb6b0b6,cust_67ac7fd5c8,merch_93c07c678c,dev_9c1f07236d,ip_a26f020cbc,pmt_9a09fe9087,1289.32,2026-01-03T18:13:03+00:00,Ahmedabad,upi,594,1167.37,0,,grocery
txn_2e927563f7,cust_08d8af9990,merch_68ce248b11,dev_41f89e5b5a,ip_2f1b3a7036,pmt_e2225e53e8,207.08,2026-01-03T18:19:51+00:00,Ahmedabad,netbanking,179,154.61,0,,grocery
txn_33eff2501f,cust_d9ca35dd1e,merch_9a99f623f5,dev_68239e1a43,ip_090e80660d,pmt_6ddf5236c8,516.69,2026-01-03T18:21:14+00:00,Lucknow,netbanking,1037,689.38,0,,jewelry
txn_ec8eb6af67,cust_20c811e431,merch_72bd418f58,dev_0b8937f059,ip_ed9cf4ba0e,pmt_af19473e4d,534.79,2026-01-03T18:31:19+00:00,Kochi,card,282,458.66,0,,electronics
txn_ec99230351,cust_6fd6f8fa42,merch_9bfdc3e901,dev_4e0cd38771,ip_c90f924a8d,pmt_ac5e6a545f,1242.31,2026-01-03T18:34:25+00:00,Lucknow,wallet,399,866.60,0,,grocery
txn_efaa42841d,cust_adc25f8848,merch_09a38eb2da,dev_5d2b00e1a8,ip_7ca8ff6193,pmt_17f5478217,4908.33,2026-01-03T18:36:39+00:00,Delhi,wallet,527,5662.79,0,,travel
txn_96ef60d70d,cust_bc6fc018d8,merch_9a99f623f5,dev_4df98ed47e,ip_f81e3e30dd,pmt_c7063e2f7e,342.84,2026-01-03T18:47:19+00:00,Hyderabad,card,620,271.65,0,,jewelry
txn_3ed48ad11d,cust_b3fd2353d1,merch_1a4e87dbaf,dev_58b7be5d25,ip_a3629a1150,pmt_274ac39f26,720.06,2026-01-03T18:48:12+00:00,Kochi,card,274,368.61,0,,jewelry
txn_0751b6adc1,cust_44f593dbc4,merch_9e610a3b92,dev_77a8af6715,ip_42be501dc9,pmt_4507f6fd67,3189.62,2026-01-03T19:03:14+00:00,Bengaluru,wallet,12,1940.15,0,,fuel
txn_446c35de64,cust_a88be85a0e,merch_7a02f17649,dev_f45a196e67,ip_1424fc9e4d,pmt_2b0a24a503,559.23,2026-01-03T19:14:14+00:00,Chandigarh,netbanking,1237,1024.64,0,,fashion
txn_c875d79b81,cust_0d931b4f7b,merch_400d8b41e8,dev_909f12df0e,ip_18c1e21dc5,pmt_9a262a3720,2948.03,2026-01-03T19:23:47+00:00,Bengaluru,wallet,214,1756.18,0,,jewelry
txn_0215061620,cust_9688445faf,merch_eb9d5ebaf4,dev_1328af9c16,ip_b775249fe0,pmt_c2abdd1a73,2078.62,2026-01-03T19:24:16+00:00,Pune,upi,264,1273.86,0,,electronics
txn_77b8d42eab,cust_fe4dc5a087,merch_3195323114,dev_2d56103a94,ip_2fd0e4703e,pmt_3d180f1aeb,411.52,2026-01-03T19:30:30+00:00,Chandigarh,wallet,708,840.07,0,,grocery
txn_add2c41cc9,cust_60f3344152,merch_a4649a3467,dev_ee92f8ac87,ip_291c6af56e,pmt_7041a3c63f,1168.97,2026-01-03T19:41:32+00:00,Hyderabad,card,36,1200.17,0,,fuel
txn_1618b18bb0,cust_74bdd164f7,merch_023d4ac6fc,dev_5d1f264b33,ip_0f986fc8e6,pmt_54953fecea,1259.02,2026-01-03T19:53:39+00:00,Pune,wallet,483,1242.65,0,,pharmacy
txn_8bbd506431,cust_910dbd39ce,merch_93c07c678c,dev_544a2747e4,ip_9eb5c08924,pmt_25f6c76b78,310.26,2026-01-03T20:40:13+00:00,Bengaluru,upi,33,233.19,0,,grocery
txn_87d941d64f,cust_3cc9fd020d,merch_3b8ab97346,dev_19c1c8bd3d,ip_34ac93cd6d,pmt_e6d4e5794d,402.48,2026-01-03T20:45:55+00:00,Ahmedabad,wallet,4,418.12,0,,entertainment
txn_dab5a84dfd,cust_751b4f1804,merch_84cc6f6607,dev_22017d1965,ip_faf8327b07,pmt_c074776661,442.96,2026-01-03T20:46:57+00:00,Kochi,wallet,146,809.55,0,,fuel
txn_86e004ac1b,cust_7ffc531c30,merch_76949dba68,dev_0df4432631,ip_ca05899bdd,pmt_0eacd19128,1099.51,2026-01-03T21:01:12+00:00,Bengaluru,wallet,1342,791.05,0,,entertainment
txn_7036c3c0a8,cust_3660fceab1,merch_eb9d5ebaf4,dev_94f243af5e,ip_8ae3878bd6,pmt_4a824dbce0,117.89,2026-01-03T21:03:17+00:00,Chennai,netbanking,797,130.61,0,,electronics
txn_6cd73aa674,cust_47c10e84c9,merch_0e78f7bcdf,dev_893b3eac00,ip_3989ef3b8d,pmt_d46260f4c6,4178.13,2026-01-03T21:15:48+00:00,Bengaluru,wallet,93,2195.35,0,,fashion
txn_7fe2eed8e3,cust_81b648738b,merch_f82df4effe,dev_166a5e13de,ip_3d5aebb200,pmt_872a2c0bf3,1599.79,2026-01-03T21:34:12+00:00,Hyderabad,upi,730,642.31,0,,entertainment
txn_cfce056b7e,cust_dc0ad8b47e,merch_b3cd51543f,dev_a02786e328,ip_a13e888996,pmt_83d5b37e6f,1761.97,2026-01-03T21:34:19+00:00,Lucknow,card,376,1581.19,0,,fuel
txn_e47b9c65e3,cust_ca01dad482,merch_76949dba68,dev_94e8ae5c77,ip_6ad2d4b991,pmt_b32217e1f2,839.36,2026-01-03T21:36:32+00:00,Chandigarh,wallet,198,1171.43,0,,entertainment
txn_c267bac572,cust_08bb048281,merch_b548ea499c,dev_bcda8178d1,ip_d73d2a8061,pmt_3c8743257e,791.03,2026-01-03T21:41:58+00:00,Delhi,netbanking,657,569.32,0,,jewelry
txn_b49d0b7920,cust_d1fd223466,merch_acb8176511,dev_997afab4df,ip_d9023059a5,pmt_b7b70a200b,812.38,2026-01-03T21:45:30+00:00,Chandigarh,upi,622,864.87,0,,travel
txn_7c86c3ec84,cust_3d7b792781,merch_fb029a39e7,dev_31688045df,ip_7b256d1658,pmt_b22a2dfcac,742.23,2026-01-03T22:00:46+00:00,Pune,wallet,1732,631.79,0,,entertainment
txn_89e93c044b,cust_f7a3f6786c,merch_1a4e87dbaf,dev_010e1dd24a,ip_741037a1a5,pmt_eca5fe3a8d,1743.91,2026-01-03T22:02:21+00:00,Hyderabad,upi,332,736.68,0,,jewelry
txn_34a686c300,cust_05bb7787dc,merch_93c07c678c,dev_d64ba541ab,ip_fc28df66fa,pmt_a3f6eaa5ed,1106.94,2026-01-03T22:19:07+00:00,Kochi,card,1070,762.48,0,,grocery
txn_8e0bec708c,cust_7b90e49c28,merch_a10f564b80,dev_deec5175ff,ip_27c1dd2f29,pmt_74c91fa443,2089.95,2026-01-03T22:26:28+00:00,Chandigarh,card,259,1663.48,0,,grocery
txn_71396dd4f1,cust_366cbb9de6,merch_a4649a3467,dev_dc97b89df2,ip_ee6dab715b,pmt_6185fc6c91,1788.82,2026-01-03T22:30:14+00:00,Chandigarh,upi,208,1858.75,0,,fuel
txn_4bf6723a53,cust_de3c9a8e21,merch_993b9e2f43,dev_4fa193313b,ip_93c5af5e9f,pmt_caf4703fd4,395.11,2026-01-03T22:32:20+00:00,Chennai,card,632,773.45,0,,utilities
txn_7f9b9c9c14,cust_fd8c8b9508,merch_73b110adea,dev_74b352bfce,ip_21fb72ddea,pmt_83218d0adb,1067.24,2026-01-03T22:41:49+00:00,Jaipur,card,452,606.34,0,,grocery
txn_5265cf70d7,cust_c4f2b0027f,merch_dc49d9596e,dev_2e975b7250,ip_7c1cc941b4,pmt_d1775e173c,572.98,2026-01-03T22:48:39+00:00,Delhi,card,479,659.54,0,,entertainment
txn_79d3047b17,cust_7f66782547,merch_15dde57415,dev_63da698053,ip_ad0bb0de26,pmt_071f173c02,310.55,2026-01-03T23:04:00+00:00,Bengaluru,card,628,381.97,0,,electronics
txn_cdd3430b24,cust_8be8bb7b71,merch_09a38eb2da,dev_1f8a83cff8,ip_a136998c42,pmt_f4cf475b00,926.34,2026-01-03T23:11:51+00:00,Lucknow,wallet,1019,614.16,0,,travel
txn_044530495a,cust_8bde1cea74,merch_affbcbf6fb,dev_d6269be7d2,ip_5f591b2a0d,pmt_fcf8ad1617,5517.49,2026-01-03T23:12:24+00:00,Lucknow,upi,14,4915.79,0,,travel
txn_b750231fcd,cust_d42a62e2eb,merch_3423259716,dev_52828bcc08,ip_dc33e04dbd,pmt_c962097dd3,77.21,2026-01-03T23:14:27+00:00,Mumbai,netbanking,482,100.22,0,,fashion
txn_9c3ce75175,cust_a4d95f9479,merch_c042cba3a4,dev_dba4d0ee37,ip_8f73a256a4,pmt_07e449511a,536.53,2026-01-04T00:07:16+00:00,Bengaluru,card,71,873.00,0,,grocery
txn_46fa5a34a3,cust_081ad7c92b,merch_5d7550a442,dev_63f6931158,ip_f473ff4498,pmt_9d302a36e2,1314.96,2026-01-04T00:28:24+00:00,Bengaluru,netbanking,27,1355.44,0,,utilities
txn_067ccd6041,cust_bf16abdd12,merch_7019fa8b8c,dev_dcf079d262,ip_75dfaf85d9,pmt_5a1914d299,511.98,2026-01-04T00:29:03+00:00,Jaipur,netbanking,548,431.06,0,,pharmacy
txn_3ee173821e,cust_ab077e0124,merch_4096571ef3,dev_053b1f8d3e,ip_39298f6fef,pmt_3d10b09122,1465.33,2026-01-04T00:32:18+00:00,Kochi,card,307,2736.53,0,,entertainment
